order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
26,622,Officejet J5700 series,19481,0.2,0.2922280708685636,3,58443,41364.314854228534,8272.862970845707,49637.17782507424
26,695,Photosmart 5514 e-All-in-One Printer,90387,0.2,0,32,2892384,2892384,578476.8,3470860.8
26,187,Fengdu MX6,75441,0,0,36,2715876,2715876,0,2715876
26,135,X6 M,77668,0.2,0.44635824678375,21,1631028,903005.2014647938,180601.04029295876,1083606.2417577526
26,771,DC33,26106,0,0.8971192095477188,46,1200876,123547.07211517356,0.0,123547.07211517356
26,614,Officejet 9130,92356,0,0.44214932256899286,45,4156020,2318438.572416814,0.0,2318438.572416814
26,48,Fiat 306,46626,0.11,0,19,885894,885894,97448.34,983342.34
26,195,Besturn X80,84465,0.11,0,47,3969855,3969855,436684.05,4406539.05
26,817,Ultra Classic II,79110,0,0.39663301214745506,50,3955500,2386618.1204507416,0.0,2386618.1204507416
26,86,Alfa Romeo 900A,8307,0.11,0,21,174447,174447,19189.170000000002,193636.17
27,373,Yeti,64718,0,0.14738374324220005,39,2524002,2152005.1372892004,0.0,2152005.1372892004
27,204,Kuga,53169,0,0,8,425352,425352,0,425352
27,16,Škoda 24Tr Irisbus,18324,0.11,0,24,439776,439776,48375.36,488151.36
27,804,IBM 047,87237,0.11,0,41,3576717,3576717,393438.87,3970155.87
27,540,Deskjet 5145 / 5150 / 5155 / 5160,71873,0,0.2781186647591197,30,2156190,1556513.3162330338,0.0,1556513.3162330338
27,546,Deskjet 5940 / 5943,50017,0.11,0,15,750255,750255,82528.05,832783.05
27,769,DC27,91331,0.2,0.006758916034267037,8,730648,725709.6115173949,145141.922303479,870851.5338208738
27,637,Officejet v40 / v40xi,90301,0.11,0,7,632107,632107,69531.77,701638.77
27,421,SA2.0,35207,0.11,0,18,633726,633726,69709.86,703435.86
27,871,Canon II F,17473,0.11,0,21,366933,366933,40362.63,407295.63
27,780,IBM 003,48006,0.2,0,37,1776222,1776222,355244.4,2131466.4
27,33,МАЗ-104,9930,0.2,0,32,317760,317760,63552.0,381312.0
27,571,DeskJet F380 All-in-One,93760,0,0,39,3656640,3656640,0,3656640
28,14,Škoda 22Tr,7125,0.11,0,3,21375,21375,2351.25,23726.25
28,69,Fiat 470,26226,0.2,0,21,550746,550746,110149.20000000001,660895.2
28,786,IBM 016,49191,0,0,43,2115213,2115213,0,2115213
28,116,Q3,37405,0.11,0,34,1271770,1271770,139894.7,1411664.7
28,441,DeskJet 300j,56466,0.11,0,12,677592,677592,74535.12,752127.12
28,647,Officejet Pro 8600 Premium,62942,0,0,7,440594,440594,0,440594
28,477,Deskjet 693c,59560,0,0.2439831742015316,21,1250760,945595.6050356923,0.0,945595.6050356923
28,601,Officejet 6210,48041,0,0,29,1393189,1393189,0,1393189
29,612,Officejet 9110,16697,0,0,38,634486,634486,0,634486
29,46,Ikarus 280,29638,0.2,0,1,29638,29638,5927.6,35565.6
29,141,Encore,92671,0.11,0,49,4540879,4540879,499496.69,5040375.69
29,305,XUV500,26891,0,0,44,1183204,1183204,0,1183204
29,432,Damai X5,2608,0.2,0,20,52160,52160,10432.0,62592.0
29,728,Photosmart C4795,61768,0,0,35,2161880,2161880,0,2161880
29,387,Forester,90760,0,0.4503750930501018,15,1361400,748259.3483215914,0.0,748259.3483215914
29,176,C3-XR,33829,0.11,0,23,778067,778067,85587.37,863654.37
29,502,Deskjet 890c / 890cse,53352,0.11,0,43,2294136,2294136,252354.96,2546490.96
29,668,PSC 2355,30389,0,0.8923393359532078,26,790114,85064.19791266718,0.0,85064.19791266718
29,850,A3100 (SURF),19873,0.11,0.014336408326249273,28,556444,548466.5916053086,60331.32507658395,608797.9166818925
29,323,GS,82684,0.2,0,21,1736364,1736364,347272.80000000005,2083636.8
29,719,Photosmart A710,91258,0,0.60154352608512,7,638806,254536.38627566886,0.0,254536.38627566886
29,741,Photosmart p1100 / p1100xi,31122,0.2,0.8498723745377097,20,622440,93445.43919274793,18689.087838549585,112134.52703129752
30,527,Deskjet 1200c / 1200c/PS,84430,0.11,0,49,4137070,4137070,455077.7,4592147.7
30,525,Deskjet 1125c,2143,0,0.6512378132668404,38,81434,28401.099914428123,0.0,28401.099914428123
30,109,MDX,19214,0.11,0,27,518778,518778,57065.58,575843.58
30,731,Photosmart C5380,80058,0,0,11,880638,880638,0,880638
30,284,Discovery,85847,0.2,0,32,2747104,2747104,549420.8,3296524.8
30,252,Venue,42691,0.11,0,14,597674,597674,65744.14,663418.14
30,283,Discovery Sport,51441,0.2,0,27,1388907,1388907,277781.4,1666688.4
30,39,MAZ-203,40226,0,0,20,804520,804520,0,804520
30,247,Kona,44873,0,0,13,583349,583349,0,583349
30,12,Škoda 21Ab,84276,0,0.5470927426988167,17,1432692,648876.6042773469,0.0,648876.6042773469
30,102,Volvo 7900,87454,0.2,0,24,2098896,2098896,419779.2,2518675.2
30,569,Deskjet D4160,68394,0,0,25,1709850,1709850,0,1709850
30,340,Terrano,12545,0,0,40,501800,501800,0,501800
30,29,Ikarus 60,42609,0.11,0.5451443170461852,39,1661751,755856.8860041847,83144.25746046031,839001.143464645
31,99,International 3800,40753,0.11,0,22,896566,896566,98622.26,995188.26
31,344,Antara,23479,0,0,24,563496,563496,0,563496
31,330,X33,13614,0.11,0,38,517332,517332,56906.52,574238.52
31,75,Ikarus 556,3084,0.11,0,16,49344,49344,5427.84,54771.84
31,810,IBM 056,20473,0.11,0.4864939210973668,41,839393,431033.408088318,47413.67488971498,478447.082978033
31,29,Ikarus 60,66686,0.11,0,39,2600754,2600754,286082.94,2886836.94
31,360,Kadjar,26717,0.11,0,38,1015246,1015246,111677.06,1126923.06
31,207,Everest,95245,0.11,0,42,4000290,4000290,440031.9,4440321.9
31,181,Duster,3449,0.2,0,48,165552,165552,33110.4,198662.4
31,58,Tatra 400,17027,0,0,22,374594,374594,0,374594
31,140,V5,36305,0.2,0.06652827757710211,24,871320,813352.5811815194,162670.5162363039,976023.0974178233
31,877,Canon II F2,71956,0.11,0,11,791516,791516,87066.76,878582.76
31,860,Canon S II,26607,0.11,0.9023988315520128,23,611961,59728.10864459863,6570.091950905849,66298.20059550447
31,186,Durango,64773,0.2,0,7,453411,453411,90682.20000000001,544093.2
31,148,Escalade ESV,83458,0,0.8511850777982182,2,166916,24839.59155423261,0.0,24839.59155423261
32,142,Enclave,38858,0.2,0.5701601366261357,4,155432,66810.86964392647,13362.173928785296,80173.04357271177
32,550,Deskjet 6830v /6840 / 6843 / 6848,72714,0.2,0,41,2981274,2981274,596254.8,3577528.8
32,345,Crossland X,45991,0.2,0,24,1103784,1103784,220756.80000000002,1324540.8
32,372,Kodiaq,40734,0.2,0,32,1303488,1303488,260697.6,1564185.6
32,84,Škoda 706 RTO,87153,0.2,0,5,435765,435765,87153.0,522918.0
32,120,Yusheng 007,90213,0,0,43,3879159,3879159,0,3879159
32,296,MKC,19815,0.2,0.2919745032814228,26,515190,364767.6556544438,72953.53113088876,437721.1867853325
32,554,Deskjet 9300,67886,0.11,0.28579339620224975,8,543088,387877.0360433126,42666.47396476438,430543.51000807696
33,12,Škoda 21Ab,54129,0,0,4,216516,216516,0,216516
33,752,7290,29047,0.11,0,13,377611,377611,41537.21,419148.21
33,859,Canon S,28178,0.11,0.17048718759927295,11,309958,257114.13230610456,28282.5545536715,285396.68685977603
33,186,Durango,32183,0.11,0,32,1029856,1029856,113284.16,1143140.16
33,749,7250,21135,0,0.5614523886812784,50,1056750,463435.188261059,0.0,463435.188261059
33,774,DC42,2809,0.11,0,5,14045,14045,1544.95,15589.95
33,698,Photosmart 6520 e-All-in-One Printer,33829,0,0,2,67658,67658,0,67658
33,187,Fengdu MX6,89753,0.11,0,24,2154072,2154072,236947.92,2391019.92
33,435,Landmark,75680,0.2,0,46,3481280,3481280,696256.0,4177536.0
33,34,МАЗ-105,59407,0.2,0.19568486366535243,41,2435687,1959059.9214735287,391811.9842947058,2350871.9057682343
33,710,Photosmart 7760,17542,0.11,0,22,385924,385924,42451.64,428375.64
33,111,LX,61683,0,0,25,1542075,1542075,0,1542075
34,624,Officejet k80 / k80xi,64939,0,0,11,714329,714329,0,714329
34,253,EX / QX50,10268,0.2,0.2257314759578294,42,431256,333907.9466043303,66781.58932086607,400689.53592519637
34,472,Deskjet 672c,48330,0.11,0,34,1643220,1643220,180754.2,1823974.2
34,457,DeskJet 525q,90293,0.2,0.7448798122300054,25,2257325,575889.1778579031,115177.83557158062,691067.0134294836
34,407,4Runner,13237,0.11,0,42,555954,555954,61154.94,617108.94
34,147,Escalade,12570,0.11,0.9972254393343799,13,163410,453.39095836898196,49.873005420588015,503.26396378956997
34,793,IBM 031,81548,0.2,0,11,897028,897028,179405.6,1076433.6
34,652,PSC 750 / 750xi,21214,0.2,0,8,169712,169712,33942.4,203654.4
34,693,Photosmart 3310,12965,0.2,0,39,505635,505635,101127.0,606762.0
34,146,Yuan,12500,0.2,0,17,212500,212500,42500.0,255000.0
34,622,Officejet J5700 series,51417,0.11,0,28,1439676,1439676,158364.36000000002,1598040.36
34,361,Koleos,57645,0.2,0,43,2478735,2478735,495747.0,2974482.0
34,144,Song,17386,0.11,0,49,851914,851914,93710.54,945624.54
34,579,Officejet 300,19827,0,0,40,793080,793080,0,793080
34,525,Deskjet 1125c,32848,0,0,38,1248224,1248224,0,1248224
34,109,MDX,99341,0,0,27,2682207,2682207,0,2682207
35,469,Deskjet 656c / 656cvr,9399,0.2,0,19,178581,178581,35716.200000000004,214297.2
35,528,Deskjet 1220c / 1220c/PS / 1220cse / 1220cxi,65928,0,0.33869000422353335,22,1450416,959174.5988341197,0.0,959174.5988341197
35,792,IBM 029,67641,0.11,0,38,2570358,2570358,282739.38,2853097.38
35,827,Timeport,95057,0,0,47,4467679,4467679,0,4467679
35,622,Officejet J5700 series,61656,0.11,0,2,123312,123312,13564.32,136876.32
35,862,Canon II C,99891,0.2,0.27511094549357584,10,998910,724098.9254370122,144819.78508740244,868918.7105244147
35,340,Terrano,23416,0,0,25,585400,585400,0,585400
35,339,Skyline Crossover,39706,0,0,41,1627946,1627946,0,1627946
35,375,V Cross,29448,0.2,0.935815132663656,1,29448,1890.1159733206587,378.0231946641318,2268.13916798479
35,635,Officejet t85,95291,0,0,8,762328,762328,0,762328
35,785,IBM 015,13203,0.11,0.5667682149733503,23,303669,131559.0629272577,14471.496921998349,146030.55984925607
35,304,Bolero,73418,0.2,0,43,3156974,3156974,631394.8,3788368.8
35,703,Photosmart 7450,34218,0,0,40,1368720,1368720,0,1368720
35,61,Ikarus 411,6013,0,0,21,126273,126273,0,126273
35,132,X6,23350,0.2,0,42,980700,980700,196140.0,1176840.0
35,432,Damai X5,51772,0,0,10,517720,517720,0,517720
35,188,Fengshen AX3,57311,0.11,0,38,2177818,2177818,239559.98,2417377.98
35,603,Officejet 6600 e-All-in-One Printer series-H711,28218,0.2,0,45,1269810,1269810,253962.0,1523772.0
35,382,Actyon Sports,55260,0.2,0.5002399759349075,18,994680,497101.30073706614,99420.26014741324,596521.5608844794
35,431,2008,50281,0,0,8,402248,402248,0,402248
36,400,Model X,4092,0.2,0,13,53196,53196,10639.2,63835.2
36,621,Officejet g95,46540,0.2,0,28,1303120,1303120,260624.0,1563744.0
36,724,Photosmart C4480,59978,0.2,0.8519809229730559,41,2459098,363993.4162788042,72798.68325576084,436792.099534565
36,513,Deskjet 952c,95581,0.2,0,10,955810,955810,191162.0,1146972.0
36,731,Photosmart C5380,67748,0,0.7694285602913075,33,2235684,515484.8786136885,0.0,515484.8786136885
36,410,Harrier,15388,0.11,0,43,661684,661684,72785.24,734469.24
36,18,Škoda 26Tr Solaris,5517,0,0.7104676972255933,3,16551,4792.049143219205,0.0,4792.049143219205
36,173,Tahoe,15330,0.11,0,28,429240,429240,47216.4,476456.4
37,668,PSC 2355,39781,0.2,0,2,79562,79562,15912.400000000001,95474.4
37,199,Freemont,59263,0.2,0.43495851460788415,49,2903887,1640816.6238908551,328163.324778171,1968979.9486690261
37,65,Fiat 418,19974,0.11,0,21,419454,419454,46139.94,465593.94
37,741,Photosmart p1100 / p1100xi,94101,0,0,37,3481737,3481737,0,3481737
37,127,X1,43983,0.11,0,20,879660,879660,96762.6,976422.6
37,762,DC07,45806,0.11,0,2,91612,91612,10077.32,101689.32
37,213,Sauvana,34655,0.2,0,26,901030,901030,180206.0,1081236.0
37,873,Canon II S,84921,0.11,0,5,424605,424605,46706.55,471311.55
37,859,Canon S,9581,0.2,0,21,201201,201201,40240.200000000004,241441.2
37,378,Kyron,40513,0,0,11,445643,445643,0,445643
37,152,CX70,16239,0,0,5,81195,81195,0,81195
37,728,Photosmart C4795,85173,0,0,32,2725536,2725536,0,2725536
37,37,МАЗ-152,90128,0,0.4671403024227765,24,2163072,1152613.89175776,0.0,1152613.89175776
37,55,Fiat 343,36079,0.11,0,10,360790,360790,39686.9,400476.9
37,237,CR-V,20330,0,0,12,243960,243960,0,243960
37,619,Officejet g55 / g55xi,59553,0.11,0,37,2203461,2203461,242380.71,2445841.71
38,768,DC25,48553,0.11,0.4638654438961195,32,1553696,832990.1152803748,91628.91268084123,924619.0279612159
38,224,Haval H5,41475,0,0.16196042231306595,9,373275,312819.2233610903,0.0,312819.2233610903
38,689,Photosmart 2610,33452,0.11,0,46,1538792,1538792,169267.12,1708059.12
38,738,Photosmart D7560,75682,0.11,0,2,151364,151364,16650.04,168014.04
38,331,Armada,31347,0.2,0,49,1536003,1536003,307200.60000000003,1843203.6
38,540,Deskjet 5145 / 5150 / 5155 / 5160,86538,0.2,0,43,3721134,3721134,744226.8,4465360.8
38,766,DC18,54414,0.2,0.7271178677537007,31,1686834,460306.8586655541,92061.37173311082,552368.230398665
38,74,Custom Bus,13899,0.11,0.723598996388548,44,611556,169034.69216460513,18593.816138106566,187628.5083027117
38,197,500X,13537,0,0,14,189518,189518,0,189518
38,37,МАЗ-152,97345,0.11,0.03340278120433959,19,1849555,1787774.7190096076,196655.21909105685,1984429.9381006644
38,62,Ikarus 412,81740,0,0.17751949853224525,7,572180,470606.8933298199,0.0,470606.8933298199
38,481,Deskjet 710c,89864,0,0.4242709570380858,38,3414832,1966017.9592357194,0.0,1966017.9592357194
38,792,IBM 029,1557,0,0.14156830110110508,17,26469,22721.82863815485,0.0,22721.82863815485
38,131,X5,10292,0,0.5449755372016573,29,298468,135810.24136249576,0.0,135810.24136249576
38,458,Deskjet 540,57974,0.11,0,46,2666804,2666804,293348.44,2960152.44
38,781,IBM 010,46583,0.2,0,21,978243,978243,195648.6,1173891.6
38,745,Photosmart Wireless e-All-in-One Printer – B110a,66205,0,0,5,331025,331025,0,331025
38,789,IBM 026,44470,0,0,50,2223500,2223500,0,2223500
38,629,Officejet r45,98039,0.11,0.20749410860272033,15,1470585,1165447.2763004685,128199.20039305153,1293646.47669352
38,870,Canon II AF,30336,0.11,0,4,121344,121344,13347.84,134691.84
39,382,Actyon Sports,36732,0.11,0,8,293856,293856,32324.16,326180.16
39,40,МАЗ-205 (автобус),5029,0,0,36,181044,181044,0,181044
39,832,V3620,77410,0,0.8389096912483762,34,2631940,423980.02721574856,0.0,423980.02721574856
39,769,DC27,31361,0,0,8,250888,250888,0,250888
39,853,Canon,70866,0.2,0.8717053736168002,48,3401568,436402.89567704825,87280.57913540966,523683.4748124579
39,279,Urus,86937,0.11,0.3166014475590937,37,3216669,2198266.9382815375,241809.36321096914,2440076.3014925066
39,834,A388 (Accompli 388),53361,0.11,0,27,1440747,1440747,158482.17,1599229.17
39,225,Haval H6,74546,0.2,0,5,372730,372730,74546.0,447276.0
39,676,Photosmart 230,38553,0,0,42,1619226,1619226,0,1619226
39,587,Officejet 700,5929,0.2,0.4877813759057996,19,112651,57701.940222835765,11540.388044567153,69242.32826740292
40,809,IBM 055,39821,0.11,0.6626754006135755,19,756599,255219.45457116934,28074.140002828626,283293.59457399795
40,451,Deskjet 460wf,86470,0,0.6198141855902857,8,691760,262997.338976064,0.0,262997.338976064
40,431,2008,28292,0.2,0,38,1075096,1075096,215019.2,1290115.2
40,37,МАЗ-152,70850,0.2,0,14,991900,991900,198380.0,1190280.0
40,518,Deskjet 970cse / 970cxi,60542,0.2,0.5618867261310625,11,665962,291766.7920923054,58353.35841846108,350120.1505107664
40,421,SA2.0,76905,0.11,0.32785512487026924,24,1845720,1240591.2389244465,136465.03628168913,1377056.2752061356
40,822,MicroTAC Alpha,74361,0,0,33,2453913,2453913,0,2453913
40,378,Kyron,79260,0,0,3,237780,237780,0,237780
40,337,Qashqai,12794,0,0,13,166322,166322,0,166322
40,452,Deskjet 460wbt,29182,0,0.3468894134275413,18,525276,343063.3164724348,0.0,343063.3164724348
40,235,BR-V,54252,0,0,42,2278584,2278584,0,2278584
40,590,Officejet 725,41872,0.11,0,41,1716752,1716752,188842.72,1905594.72
40,814,DynaTAC International Series,54424,0.11,0,14,761936,761936,83812.96,845748.96
40,672,Photosmart (original),67878,0,0,41,2782998,2782998,0,2782998
40,374,DX7 Bolang,68651,0,0,37,2540087,2540087,0,2540087
40,513,Deskjet 952c,14875,0,0,15,223125,223125,0,223125
40,556,Deskjet 9800 / 9800d,39797,0.2,0.25835059858204,4,159188,118061.68491292221,23612.336982584442,141674.02189550665
40,762,DC07,85958,0.2,0.8873931630794002,9,773622,87115.12639218825,17423.02527843765,104538.1516706259
40,263,Renegade,35683,0.2,0,34,1213222,1213222,242644.40000000002,1455866.4
40,501,Deskjet 882c,38738,0.11,0,43,1665734,1665734,183230.74,1848964.74
41,432,Damai X5,30887,0.2,0,5,154435,154435,30887.0,185322.0
41,92,Berkhof 2000NL,91859,0.2,0,28,2572052,2572052,514410.4,3086462.4
41,131,X5,61453,0,0.8447834078640292,6,368718,57231.151419190865,0.0,57231.151419190865
41,777,DC51,51220,0.2,0.910934178649266,15,768300,68429.270543769,13685.854108753801,82115.1246525228
41,625,Officejet L7500 series,90493,0.11,0.15915691469617743,48,4343664,3652339.839283143,401757.38232114573,4054097.221604289
41,88,Oasa 901,52507,0.2,0,41,2152787,2152787,430557.4,2583344.4
41,577,Officejet [2],16214,0,0,1,16214,16214,0,16214
41,341,Paladin,32476,0.11,0,41,1331516,1331516,146466.76,1477982.76
41,843,A910/A910i,16710,0.11,0,37,618270,618270,68009.7,686279.7
41,517,Deskjet 960c / 960cse / 960cxi,89314,0,0,39,3483246,3483246,0,3483246
41,383,Shuanghuan SCEO,55231,0.11,0,18,994158,994158,109357.38,1103515.38
41,424,T-Roc,20476,0,0,47,962372,962372,0,962372
41,436,Deskjet,90039,0.11,0.2809300511194245,49,4411911,3172472.617235649,348971.9878959214,3521444.6051315702
41,270,Borrego/Mohave,94761,0,0.3445024885813882,2,189522,124231.19935907813,0.0,124231.19935907813
41,52,Custom Bus,31745,0.2,0,34,1079330,1079330,215866.0,1295196.0
41,509,Deskjet 935c,72362,0.11,0.49234056368109325,29,2098498,1065322.3117963532,117185.45429759886,1182507.766093952
41,500,Deskjet 880c,50899,0.11,0,11,559889,559889,61587.79,621476.79
42,74,Custom Bus,4819,0,0.8216212400065807,9,43371,7736.465199674589,0.0,7736.465199674589
42,547,Deskjet 6122 / 6127,87198,0,0,48,4185504,4185504,0,4185504
42,463,Deskjet 612c,28501,0.2,0,29,826529,826529,165305.80000000002,991834.8
42,447,Deskjet 420 / 420c,54968,0,0,30,1649040,1649040,0,1649040
42,205,Edge,83979,0.2,0,37,3107223,3107223,621444.6,3728667.6
42,171,Trailblazer,19853,0.11,0,41,813973,813973,89537.03,903510.03
42,314,MX-30,31939,0.2,0,22,702658,702658,140531.6,843189.6
43,678,Photosmart 325,90977,0.2,0,39,3548103,3548103,709620.6000000001,4257723.6
43,126,Bentayga,55418,0.11,0,27,1496286,1496286,164591.46,1660877.46
43,438,DeskJet Plus,33130,0.2,0,3,99390,99390,19878.0,119268.0
43,586,Officejet 635,44414,0,0.06704129376370382,9,399726,372927.85180900974,0.0,372927.85180900974
43,532,Deskjet 3050A Printer All-in-One,27168,0.2,0,7,190176,190176,38035.200000000004,228211.2
44,128,X2,29865,0,0.8983105245612762,13,388245,39480.43039170728,0.0,39480.43039170728
44,567,Deskjet D2660,31983,0.2,0,8,255864,255864,51172.8,307036.8
44,770,DC28,20459,0.11,0,33,675147,675147,74266.17,749413.17
44,81,Fiat 682RN,29741,0.11,0,45,1338345,1338345,147217.95,1485562.95
44,614,Officejet 9130,27661,0,0,17,470237,470237,0,470237
44,140,V5,77285,0,0,40,3091400,3091400,0,3091400
44,784,IBM 013,44326,0.11,0,43,1906018,1906018,209661.98,2115679.98
44,848,A1200 (MING),28521,0,0,31,884151,884151,0,884151
44,164,Trax,92849,0.2,0,3,278547,278547,55709.4,334256.4
44,302,Navigator L,43391,0.2,0,10,433910,433910,86782.0,520692.0
44,654,PSC 950 / 950xi,99282,0.11,0,43,4269126,4269126,469603.86,4738729.86
45,169,Equinox,1422,0.2,0,27,38394,38394,7678.8,46072.8
45,153,CS15,32621,0.2,0.8739765672345361,18,587178,73998.18720435956,14799.637440871913,88797.82464523148
45,2,Škoda 3Tr,5463,0,0,15,81945,81945,0,81945
45,425,Tiguan,50749,0.11,0.5225992134802382,6,304494,145365.67509054835,15990.224259960318,161355.89935050867
45,489,Deskjet 825c / 825cvr,98714,0,0.6969687357753082,20,1974280,598268.5643335246,0.0,598268.5643335246
45,702,Photosmart 7355,99769,0.2,0.14786779500824998,23,2294687,1955376.693075904,391075.3386151808,2346452.0316910846
45,61,Ikarus 411,82894,0.11,0,12,994728,994728,109420.08,1104148.08
45,676,Photosmart 230,12837,0,0.10599719360856685,48,616176,550863.0732310477,0.0,550863.0732310477
45,818,International 1000/2000/2200/2700,51425,0,0,40,2057000,2057000,0,2057000
45,34,МАЗ-105,22295,0.11,0.4867893782039817,18,401310,205956.5546329601,22655.22100962561,228611.7756425857
45,157,Q25,72099,0.2,0,41,2956059,2956059,591211.8,3547270.8
46,613,Officejet 9120,44222,0.2,0,32,1415104,1415104,283020.8,1698124.8
46,580,Officejet 330,38967,0.2,0,17,662439,662439,132487.80000000002,794926.8
46,288,X7,35043,0.11,0,4,140172,140172,15418.92,155590.92
46,233,Equinox,59324,0.2,0,1,59324,59324,11864.800000000001,71188.8
46,456,Deskjet 520,73106,0.2,0,32,2339392,2339392,467878.4,2807270.4
46,300,MKT,42678,0.2,0,35,1493730,1493730,298746.0,1792476.0
46,225,Haval H6,94132,0,0.16141817726378593,18,1694376,1420872.9144804955,0.0,1420872.9144804955
46,74,Custom Bus,39076,0.11,0,41,1602116,1602116,176232.76,1778348.76
46,444,Deskjet 340 / 340cbi / 340 cm / 340cv,96518,0,0,49,4729382,4729382,0,4729382
46,192,DS 7 Crossback,54506,0.2,0.7950346852309922,31,1689686,346327.02285078564,69265.40457015713,415592.42742094275
